Sequence,Start,End,Primer Type
GPSC23,1477451,1479242,fwd
GPSC23,1479242,1481014,fwd
GPSC23,1485116,1486971,fwd
GPSC23,1486971,1488738,fwd
GPSC23,1488738,1490588,fwd
GPSC23,1490588,1492323,fwd
GPSC23,1492323,1494134,fwd
GPSC23,1494134,1495927,fwd
GPSC23,1495927,1497668,fwd
GPSC23,1497668,1499553,fwd
GPSC23,1499553,1501327,fwd
GPSC23,1501327,1503195,fwd
GPSC23,1503195,1504585,fwd
GPSC23,1504585,1506498,fwd
GPSC23,1506498,1508291,fwd
GPSC23,1508291,1510029,fwd
GPSC23,1510029,1511853,fwd
GPSC23,1511853,1513619,fwd
GPSC23,1513619,1515408,fwd
GPSC23,1515408,1517245,fwd
GPSC23,1517245,1519047,fwd
GPSC23,1519047,1520693,fwd
GPSC23,1520693,1522464,fwd
GPSC23,1522464,1524205,fwd
GPSC23,1524205,1526045,fwd
GPSC23,1526045,1527835,fwd
GPSC23,1527835,1529735,fwd
GPSC23,1532842,1534651,fwd
GPSC23,1534651,1536465,fwd
GPSC23,1536465,1538203,fwd
GPSC23,1538203,1540044,fwd
GPSC23,1540044,1541770,fwd
GPSC23,1541770,1543667,fwd
GPSC23,1543667,1545369,fwd
GPSC23,1545369,1547148,fwd
GPSC23,1547148,1549078,fwd
GPSC23,1549078,1550952,fwd
GPSC23,1550952,1552744,fwd
GPSC23,1552744,1554607,fwd
GPSC23,1554607,1556360,fwd
GPSC23,1556360,1558246,fwd
GPSC23,1558246,1559971,fwd
GPSC23,1559971,1561765,fwd
GPSC23,1561765,1563559,fwd
GPSC23,1563559,1565250,fwd
GPSC23,1565250,1567112,fwd
GPSC23,1567112,1568918,fwd
GPSC23,1572494,1574356,fwd
GPSC23,1578002,1578021,fwd
GPSC23,1580972,1581458,fwd
GPSC23,1581458,1583216,fwd
GPSC23,1583216,1585047,fwd
GPSC23,1585047,1586861,fwd
GPSC23,1586861,1588650,fwd
GPSC23,1588650,1590402,fwd
GPSC23,1590402,1592101,fwd
GPSC23,1592101,1593917,fwd
GPSC23,1593917,1595697,fwd
GPSC23,1595697,1597497,fwd
GPSC23,1597497,1599277,fwd
GPSC23,1599277,1601049,fwd
GPSC23,1601049,1602821,fwd
GPSC23,1602821,1604058,fwd
GPSC23,1606300,1608086,fwd
GPSC23,1608086,1609843,fwd
GPSC23,1609843,1611607,fwd
GPSC23,1611607,1613474,fwd
GPSC23,1613474,1615321,fwd
GPSC23,1615321,1617007,fwd
GPSC23,1617007,1618906,fwd
GPSC23,1618906,1620578,fwd
GPSC23,1620578,1622067,fwd
GPSC23,1622067,1623840,fwd
GPSC23,1623840,1625634,fwd
GPSC23,1625634,1627455,fwd
GPSC23,1627455,1629215,fwd
GPSC23,1629215,1630973,fwd
GPSC23,1630973,1632697,fwd
GPSC23,1632697,1634605,fwd
GPSC23,1634605,1636352,fwd
GPSC23,1639887,1641761,fwd
GPSC23,1641761,1643503,fwd
GPSC23,1643503,1645113,fwd
GPSC23,1645113,1646910,fwd
GPSC23,1646910,1648643,fwd
GPSC23,1648643,1650466,fwd
GPSC23,1650466,1652211,fwd
GPSC23,1655156,1657087,fwd
GPSC23,1657087,1658757,fwd
GPSC23,1662086,1663628,fwd
GPSC23,1663628,1665339,fwd
GPSC23,1667605,1667629,fwd
GPSC23,1667629,1669706,fwd
GPSC23,1669706,1671566,fwd
GPSC23,1671566,1673349,fwd
GPSC23,1673349,1675097,fwd
GPSC23,1675097,1676826,fwd
GPSC23,1676826,1678678,fwd
GPSC23,1682093,1683929,fwd
GPSC23,1683929,1685728,fwd
GPSC23,1685728,1687554,fwd
GPSC23,1687554,1689349,fwd
GPSC23,1689349,1691068,fwd
GPSC23,1696127,1697975,fwd
GPSC23,1697975,1699836,fwd
GPSC23,1699836,1701689,fwd
GPSC23,1701689,1703437,fwd
GPSC23,1703437,1705235,fwd
GPSC23,1705235,1706992,fwd
GPSC23,1706992,1708750,fwd
GPSC23,1708750,1710582,fwd
GPSC23,1710582,1712259,fwd
GPSC23,1716073,1717840,fwd
GPSC23,1717840,1719643,fwd
GPSC23,1719643,1721557,fwd
GPSC23,1721557,1723318,fwd
GPSC23,1726974,1726996,fwd
GPSC23,1733231,1734918,fwd
GPSC23,1740816,1742400,fwd
GPSC23,1742400,1744400,fwd
GPSC23,1744400,1744776,fwd
GPSC23,1748414,1750240,fwd
GPSC23,1750240,1751800,fwd
GPSC23,1751800,1753626,fwd
GPSC23,1756226,1757880,fwd
GPSC23,1757880,1759708,fwd
GPSC23,1759708,1761492,fwd
GPSC23,1761492,1763379,fwd
GPSC23,1763379,1765180,fwd
GPSC23,1765180,1767123,fwd
GPSC23,1767123,1768837,fwd
GPSC23,1768837,1770362,fwd
GPSC23,1770362,1772163,fwd
GPSC23,1772163,1773970,fwd
GPSC23,1778960,1780801,fwd
GPSC23,1780801,1782540,fwd
GPSC23,1782540,1784306,fwd
GPSC23,1784306,1786128,fwd
GPSC23,1786128,1787526,fwd
GPSC23,1791079,1791100,fwd
GPSC23,1795892,1795911,fwd
GPSC23,1799480,1801277,fwd
GPSC23,1801277,1803078,fwd
GPSC23,1803078,1804853,fwd
GPSC23,1804853,1806657,fwd
GPSC23,1806657,1808394,fwd
GPSC23,1808394,1810040,fwd
GPSC23,1810040,1811865,fwd
GPSC23,1811865,1813676,fwd
GPSC23,1813676,1815392,fwd
GPSC23,1815392,1817271,fwd
GPSC23,1817271,1819077,fwd
GPSC23,1819077,1820809,fwd
GPSC23,1824427,1824451,fwd
GPSC23,1827856,1829694,fwd
GPSC23,1829694,1831317,fwd
GPSC23,1831317,1833152,fwd
GPSC23,1833152,1834929,fwd
GPSC23,1834929,1836608,fwd
GPSC23,1836608,1838283,fwd
GPSC23,1838283,1840129,fwd
GPSC23,1840129,1841916,fwd
GPSC23,1841916,1843679,fwd
GPSC23,1843679,1845499,fwd
GPSC23,1845499,1846222,fwd
GPSC23,1846222,1848007,fwd
GPSC23,1848007,1849819,fwd
GPSC23,1852032,1853594,fwd
GPSC23,1853594,1855204,fwd
GPSC23,1855204,1857057,fwd
GPSC23,1857057,1858871,fwd
GPSC23,1862347,1864257,fwd
GPSC23,1867853,1869637,fwd
GPSC23,1869637,1871342,fwd
GPSC23,1882214,1884033,fwd
GPSC23,1884033,1885810,fwd
GPSC23,1885810,1887713,fwd
GPSC23,1887713,1889423,fwd
GPSC23,1889423,1891214,fwd
GPSC23,1891214,1893066,fwd
GPSC23,1893066,1894892,fwd
GPSC23,1894892,1896281,fwd
GPSC23,1896281,1898111,fwd
GPSC23,1898111,1899867,fwd
GPSC23,1899867,1901531,fwd
GPSC23,1901531,1903260,fwd
GPSC23,1903260,1905136,fwd
GPSC23,1905136,1906834,fwd
GPSC23,1906834,1908714,fwd
GPSC23,1908714,1910420,fwd
GPSC23,1910420,1912279,fwd
GPSC23,1912279,1914030,fwd
GPSC23,1914030,1915839,fwd
GPSC23,1915839,1917625,fwd
GPSC23,1917625,1919355,fwd
GPSC23,1919355,1920956,fwd
GPSC23,1920956,1922791,fwd
GPSC23,1922791,1924557,fwd
GPSC23,1924557,1926271,fwd
GPSC23,1926271,1928069,fwd
GPSC23,1928069,1929883,fwd
GPSC23,1929883,1931662,fwd
GPSC23,1931662,1933481,fwd
GPSC23,1933481,1935362,fwd
GPSC23,1935362,1937095,fwd
GPSC23,1937095,1938867,fwd
GPSC23,1944361,1944385,fwd
GPSC23,1948090,1949081,fwd
GPSC23,1949081,1950864,fwd
GPSC23,1950864,1951697,fwd
GPSC23,1951697,1953324,fwd
GPSC23,1953324,1955212,fwd
GPSC23,1955212,1956892,fwd
GPSC23,1960225,1961960,fwd
GPSC23,1961960,1963698,fwd
GPSC23,1963698,1965519,fwd
GPSC23,1965519,1967355,fwd
GPSC23,1967355,1969290,fwd
GPSC23,1969290,1971080,fwd
GPSC23,1971080,1972797,fwd
GPSC23,1972797,1974614,fwd
GPSC23,1974614,1976323,fwd
GPSC23,1976323,1978106,fwd
GPSC23,1978106,1979872,fwd
GPSC23,1979872,1981639,fwd
GPSC23,1981639,1983362,fwd
GPSC23,1983362,1985166,fwd
GPSC23,1985166,1986834,fwd
GPSC23,1986834,1988639,fwd
GPSC23,2031018,2032676,fwd
GPSC23,2032676,2034562,fwd
GPSC23,2034562,2036348,fwd
GPSC23,2036348,2038166,fwd
GPSC23,2038166,2040012,fwd
GPSC23,2040012,2041827,fwd
GPSC23,2041827,2043602,fwd
GPSC23,2047226,2049012,fwd
GPSC23,2052626,2054362,fwd
GPSC23,2054362,2056145,fwd
GPSC23,2056145,2057950,fwd
GPSC23,2057950,2059727,fwd
GPSC23,2059727,2061535,fwd
GPSC23,2061535,2063274,fwd
GPSC23,2063274,2065075,fwd
GPSC23,2065075,2066796,fwd
GPSC23,2066796,2068432,fwd
GPSC23,2068432,2070198,fwd
GPSC23,2070198,2071922,fwd
GPSC23,2071922,2073764,fwd
GPSC23,2073764,2075540,fwd
GPSC23,2075540,2077149,fwd
GPSC23,2077149,2078971,fwd
GPSC23,2078971,2080736,fwd
GPSC23,2080736,2082529,fwd
GPSC23,2082529,2084346,fwd
GPSC23,2084346,2086074,fwd
GPSC23,2086074,2087738,fwd
GPSC23,2087738,2089497,fwd
GPSC23,2089497,2091168,fwd
GPSC23,2091168,2092705,fwd
GPSC23,2092705,2094401,fwd
GPSC23,2094401,2096240,fwd
GPSC23,2096240,2097996,fwd
GPSC23,2097996,2099848,fwd
GPSC23,2099848,2101631,fwd
GPSC23,2101631,2103517,fwd
GPSC23,2103517,2105352,fwd
GPSC23,2105352,2106924,fwd
GPSC23,2110554,2112291,fwd
GPSC23,2112291,2114171,fwd
GPSC23,2114171,2116002,fwd
GPSC23,2116002,2117773,fwd
GPSC23,2117773,2119566,fwd
GPSC23,2119566,2121386,fwd
GPSC23,2128981,2130773,fwd
GPSC23,2130773,2132619,fwd
GPSC23,2132619,2134422,fwd
GPSC23,2134422,2136244,fwd
GPSC23,2139564,2141389,fwd
GPSC23,2141389,2143089,fwd
GPSC23,2143089,2144888,fwd
GPSC23,2144888,2146565,fwd
GPSC23,2146565,2148364,fwd
GPSC23,2151858,2153604,fwd
GPSC23,2153604,2155478,fwd
GPSC23,2155478,2157111,fwd
GPSC23,2157111,2158840,fwd
GPSC23,2158840,2160475,fwd
GPSC23,2160475,2162149,fwd
GPSC23,2162149,2163836,fwd
GPSC23,2163836,2165638,fwd
GPSC23,2165638,2167727,fwd
GPSC23,2167727,2169471,fwd
GPSC23,2169471,2171169,fwd
GPSC23,2171169,2172836,fwd
GPSC23,2172836,2174734,fwd
GPSC23,2174734,2176471,fwd
GPSC23,2176471,2178380,fwd
GPSC23,2183664,2185464,fwd
GPSC23,2185464,2187235,fwd
GPSC23,2187235,2189077,fwd
GPSC23,2194066,2195864,fwd
GPSC23,2195864,2197687,fwd
GPSC23,2197687,2199545,fwd
GPSC23,2199545,2201269,fwd
GPSC23,2201269,2203144,fwd
GPSC23,2203144,2204952,fwd
GPSC23,2204952,2206660,fwd
GPSC23,2206660,2208208,fwd
GPSC23,2208208,2210088,fwd
GPSC23,2210088,2211720,fwd
GPSC23,2211720,2213802,fwd
GPSC23,2213802,2215569,fwd
GPSC23,2215569,2217226,fwd
GPSC23,2217226,2219054,fwd
GPSC23,2219054,2220877,fwd
GPSC23,2220877,2222668,fwd
GPSC23,2222668,2224421,fwd
GPSC23,2224421,2226127,fwd
GPSC23,2226127,2227506,fwd
GPSC23,2227506,2229252,fwd
GPSC23,2229252,2230763,fwd
GPSC23,2230763,2232560,fwd
GPSC23,2232560,2233854,fwd
GPSC23,2233854,2235534,fwd
GPSC23,2235534,2236711,fwd
GPSC23,2236711,2237642,fwd
GPSC23,2075,2098,rev
GPSC23,19677,21534,rev
GPSC23,21534,23374,rev
GPSC23,23374,25206,rev
GPSC23,25206,26920,rev
GPSC23,26920,28702,rev
GPSC23,28702,30509,rev
GPSC23,30509,30973,rev
GPSC23,30973,32589,rev
GPSC23,32589,34049,rev
GPSC23,34049,35633,rev
GPSC23,35633,37660,rev
GPSC23,37660,39412,rev
GPSC23,44936,44957,rev
GPSC23,47405,47426,rev
GPSC23,71519,71538,rev
GPSC23,77966,79814,rev
GPSC23,79814,81610,rev
GPSC23,81610,83382,rev
GPSC23,83382,85252,rev
GPSC23,85252,87057,rev
GPSC23,87057,88753,rev
GPSC23,88753,90581,rev
GPSC23,90581,92387,rev
GPSC23,92387,94141,rev
GPSC23,94141,95962,rev
GPSC23,95962,97724,rev
GPSC23,97724,99488,rev
GPSC23,99488,101272,rev
GPSC23,101272,103073,rev
GPSC23,103073,104916,rev
GPSC23,104916,106719,rev
GPSC23,106719,108522,rev
GPSC23,108522,110356,rev
GPSC23,110356,112120,rev
GPSC23,112120,113893,rev
GPSC23,113893,115656,rev
GPSC23,115656,117456,rev
GPSC23,117456,119256,rev
GPSC23,119256,121024,rev
GPSC23,124662,124683,rev
GPSC23,127127,128341,rev
GPSC23,128341,130161,rev
GPSC23,133757,135131,rev
GPSC23,135131,136906,rev
GPSC23,136906,138632,rev
GPSC23,138632,140459,rev
GPSC23,140459,142442,rev
GPSC23,142442,144262,rev
GPSC23,147674,149500,rev
GPSC23,149500,151313,rev
GPSC23,151313,153026,rev
GPSC23,153026,154811,rev
GPSC23,154811,156925,rev
GPSC23,156925,158762,rev
GPSC23,158762,160524,rev
GPSC23,164033,165859,rev
GPSC23,165859,167609,rev
GPSC23,167609,168912,rev
GPSC23,174506,174529,rev
GPSC23,177512,179327,rev
GPSC23,179327,181151,rev
GPSC23,181151,182781,rev
GPSC23,182781,184616,rev
GPSC23,184616,186369,rev
GPSC23,186369,188136,rev
GPSC23,188136,189737,rev
GPSC23,189737,191749,rev
GPSC23,191749,193448,rev
GPSC23,193448,195200,rev
GPSC23,195200,196969,rev
GPSC23,196969,198736,rev
GPSC23,198736,200617,rev
GPSC23,200617,202426,rev
GPSC23,202426,204236,rev
GPSC23,207849,209670,rev
GPSC23,209670,211503,rev
GPSC23,221260,223042,rev
GPSC23,223042,224787,rev
GPSC23,224787,226783,rev
GPSC23,226783,228352,rev
GPSC23,228352,230140,rev
GPSC23,230140,231941,rev
GPSC23,231941,233761,rev
GPSC23,233761,235611,rev
GPSC23,238679,240473,rev
GPSC23,240473,242346,rev
GPSC23,242346,244115,rev
GPSC23,244115,245907,rev
GPSC23,249517,251345,rev
GPSC23,251345,253103,rev
GPSC23,253103,254926,rev
GPSC23,254926,256708,rev
GPSC23,256708,258493,rev
GPSC23,258493,260322,rev
GPSC23,260322,262080,rev
GPSC23,262080,263922,rev
GPSC23,263922,265733,rev
GPSC23,265733,267536,rev
GPSC23,267536,269343,rev
GPSC23,269343,270919,rev
GPSC23,270919,272742,rev
GPSC23,272742,274532,rev
GPSC23,274532,276034,rev
GPSC23,276034,277862,rev
GPSC23,277862,279662,rev
GPSC23,279662,281470,rev
GPSC23,281470,283240,rev
GPSC23,287464,289250,rev
GPSC23,289250,291012,rev
GPSC23,291012,292765,rev
GPSC23,292765,294592,rev
GPSC23,294592,296366,rev
GPSC23,296366,298316,rev
GPSC23,298316,300100,rev
GPSC23,300100,301907,rev
GPSC23,301907,303673,rev
GPSC23,303673,305505,rev
GPSC23,305505,307275,rev
GPSC23,307275,309064,rev
GPSC23,309064,310877,rev
GPSC23,310877,312717,rev
GPSC23,312717,314473,rev
GPSC23,314473,316245,rev
GPSC23,316245,317954,rev
GPSC23,317954,319789,rev
GPSC23,323415,325205,rev
GPSC23,325205,326961,rev
GPSC23,326961,328995,rev
GPSC23,328995,330766,rev
GPSC23,330766,332506,rev
GPSC23,332506,334252,rev
GPSC23,334252,335970,rev
GPSC23,335970,337738,rev
GPSC23,337738,339537,rev
GPSC23,339537,341310,rev
GPSC23,341310,343105,rev
GPSC23,346439,348280,rev
GPSC23,348280,350108,rev
GPSC23,350108,351870,rev
GPSC23,351870,353633,rev
GPSC23,353633,355403,rev
GPSC23,355403,357115,rev
GPSC23,357115,358895,rev
GPSC23,362445,364294,rev
GPSC23,364294,366131,rev
GPSC23,366131,367884,rev
GPSC23,391117,391137,rev
GPSC23,394759,394779,rev
GPSC23,400148,402006,rev
GPSC23,402006,403806,rev
GPSC23,403806,405567,rev
GPSC23,405567,407344,rev
GPSC23,407344,408976,rev
GPSC23,408976,410774,rev
GPSC23,410774,412540,rev
GPSC23,412540,414365,rev
GPSC23,414365,416210,rev
GPSC23,416210,418045,rev
GPSC23,418045,419867,rev
GPSC23,429924,431718,rev
GPSC23,431718,433535,rev
GPSC23,433535,435314,rev
GPSC23,438656,440513,rev
GPSC23,440513,442319,rev
GPSC23,442319,444078,rev
GPSC23,444078,445872,rev
GPSC23,445872,447636,rev
GPSC23,447636,449466,rev
GPSC23,449466,451301,rev
GPSC23,451301,453146,rev
GPSC23,453146,454984,rev
GPSC23,454984,456775,rev
GPSC23,460329,460348,rev
GPSC23,463523,465389,rev
GPSC23,465389,467172,rev
GPSC23,467172,469123,rev
GPSC23,469123,470927,rev
GPSC23,470927,472695,rev
GPSC23,472695,474543,rev
GPSC23,474543,476387,rev
GPSC23,476387,478214,rev
GPSC23,481824,481846,rev
GPSC23,485271,487091,rev
GPSC23,501735,501942,rev
GPSC23,501942,503942,rev
GPSC23,503942,503952,rev
GPSC23,513635,515406,rev
GPSC23,518997,519017,rev
GPSC23,522562,524422,rev
GPSC23,524422,526156,rev
GPSC23,526156,527908,rev
GPSC23,527908,529729,rev
GPSC23,529729,531546,rev
GPSC23,531546,533343,rev
GPSC23,533343,535157,rev
GPSC23,535157,536939,rev
GPSC23,536939,538710,rev
GPSC23,538710,540519,rev
GPSC23,540519,542318,rev
GPSC23,542318,544136,rev
GPSC23,544136,545900,rev
GPSC23,545900,547736,rev
GPSC23,547736,549511,rev
GPSC23,554747,556602,rev
GPSC23,560095,561880,rev
GPSC23,568406,570207,rev
GPSC23,570207,571958,rev
GPSC23,571958,573774,rev
GPSC23,573774,575550,rev
GPSC23,575550,577242,rev
GPSC23,577242,579079,rev
GPSC23,579079,580855,rev
GPSC23,580855,582635,rev
GPSC23,582635,584428,rev
GPSC23,584428,586274,rev
GPSC23,592421,594221,rev
GPSC23,594221,595965,rev
GPSC23,595965,597737,rev
GPSC23,597737,599542,rev
GPSC23,599542,601314,rev
GPSC23,601314,603182,rev
GPSC23,603182,604949,rev
GPSC23,604949,606717,rev
GPSC23,606717,608547,rev
GPSC23,608547,610372,rev
GPSC23,610372,612196,rev
GPSC23,615806,617504,rev
GPSC23,617504,619265,rev
GPSC23,619265,621025,rev
GPSC23,621025,622753,rev
GPSC23,622753,624539,rev
GPSC23,624539,626371,rev
GPSC23,626371,628156,rev
GPSC23,628156,629926,rev
GPSC23,629926,631746,rev
GPSC23,631746,633549,rev
GPSC23,633549,635346,rev
GPSC23,635346,637155,rev
GPSC23,637155,638915,rev
GPSC23,638915,640711,rev
GPSC23,640711,642472,rev
GPSC23,645271,647005,rev
GPSC23,647005,648983,rev
GPSC23,648983,650655,rev
GPSC23,654156,655972,rev
GPSC23,655972,657752,rev
GPSC23,661340,663106,rev
GPSC23,663106,664892,rev
GPSC23,664892,666740,rev
GPSC23,666740,668555,rev
GPSC23,668555,670373,rev
GPSC23,670373,672189,rev
GPSC23,672189,674000,rev
GPSC23,674000,675750,rev
GPSC23,675750,677528,rev
GPSC23,677528,679266,rev
GPSC23,679266,681109,rev
GPSC23,688694,688715,rev
GPSC23,693346,695172,rev
GPSC23,698724,700398,rev
GPSC23,700398,702223,rev
GPSC23,702223,703826,rev
GPSC23,703826,705653,rev
GPSC23,705653,707428,rev
GPSC23,707428,709232,rev
GPSC23,709232,710877,rev
GPSC23,710877,712608,rev
GPSC23,712608,714345,rev
GPSC23,714345,715904,rev
GPSC23,719519,721341,rev
GPSC23,721341,722957,rev
GPSC23,722957,724770,rev
GPSC23,724770,726527,rev
GPSC23,726527,728327,rev
GPSC23,728327,730111,rev
GPSC23,730111,731912,rev
GPSC23,731912,733712,rev
GPSC23,733712,735546,rev
GPSC23,735546,737353,rev
GPSC23,737353,739313,rev
GPSC23,739313,741059,rev
GPSC23,741059,742846,rev
GPSC23,745134,746991,rev
GPSC23,746991,748743,rev
GPSC23,748743,750596,rev
GPSC23,750596,752367,rev
GPSC23,752367,754123,rev
GPSC23,754123,755926,rev
GPSC23,755926,757532,rev
GPSC23,757532,759159,rev
GPSC23,762726,764421,rev
GPSC23,764421,766131,rev
GPSC23,766131,767923,rev
GPSC23,767923,769635,rev
GPSC23,773031,773051,rev
GPSC23,776511,778299,rev
GPSC23,778299,780029,rev
GPSC23,780029,781800,rev
GPSC23,781800,783584,rev
GPSC23,783584,785391,rev
GPSC23,785391,787214,rev
GPSC23,787214,788982,rev
GPSC23,788982,790767,rev
GPSC23,790767,792546,rev
GPSC23,792546,794368,rev
GPSC23,794368,796158,rev
GPSC23,796158,797787,rev
GPSC23,797787,799559,rev
GPSC23,799559,801234,rev
GPSC23,801234,802799,rev
GPSC23,802799,804526,rev
GPSC23,804526,806133,rev
GPSC23,806133,807981,rev
GPSC23,807981,809499,rev
GPSC23,809499,811249,rev
GPSC23,811249,813021,rev
GPSC23,813021,814863,rev
GPSC23,814863,816339,rev
GPSC23,816339,818188,rev
GPSC23,818188,820018,rev
GPSC23,820018,821863,rev
GPSC23,821863,823664,rev
GPSC23,823664,825467,rev
GPSC23,825467,827291,rev
GPSC23,827291,829123,rev
GPSC23,829123,830908,rev
GPSC23,830908,832756,rev
GPSC23,832756,834547,rev
GPSC23,834547,836297,rev
GPSC23,836297,838111,rev
GPSC23,838111,840015,rev
GPSC23,840015,841796,rev
GPSC23,841796,843623,rev
GPSC23,843623,845432,rev
GPSC23,845432,847186,rev
GPSC23,847186,848982,rev
GPSC23,848982,850641,rev
GPSC23,850641,852382,rev
GPSC23,852382,854185,rev
GPSC23,854185,856018,rev
GPSC23,856018,857810,rev
GPSC23,857810,859605,rev
GPSC23,859605,861449,rev
GPSC23,861449,863273,rev
GPSC23,863273,865107,rev
GPSC23,865107,866877,rev
GPSC23,866877,868724,rev
GPSC23,868724,870556,rev
GPSC23,870556,872315,rev
GPSC23,872315,874148,rev
GPSC23,874148,876079,rev
GPSC23,876079,877869,rev
GPSC23,899343,899638,rev
GPSC23,902441,902462,rev
GPSC23,905422,907290,rev
GPSC23,907290,909117,rev
GPSC23,909117,910962,rev
GPSC23,910962,912730,rev
GPSC23,912730,914489,rev
GPSC23,914489,916370,rev
GPSC23,916370,917876,rev
GPSC23,917876,919589,rev
GPSC23,919589,921436,rev
GPSC23,921436,923237,rev
GPSC23,923237,925032,rev
GPSC23,925032,926828,rev
GPSC23,926828,928618,rev
GPSC23,928618,930310,rev
GPSC23,930310,932130,rev
GPSC23,932130,933883,rev
GPSC23,933883,935719,rev
GPSC23,935719,937739,rev
GPSC23,937739,939546,rev
GPSC23,939546,941330,rev
GPSC23,941330,943175,rev
GPSC23,943175,944988,rev
GPSC23,948400,950223,rev
GPSC23,950223,952038,rev
GPSC23,952038,953846,rev
GPSC23,953846,955669,rev
GPSC23,955669,957431,rev
GPSC23,957431,959214,rev
GPSC23,959214,960725,rev
GPSC23,960725,962529,rev
GPSC23,962529,964328,rev
GPSC23,964328,965954,rev
GPSC23,969567,971418,rev
GPSC23,971418,973265,rev
GPSC23,973265,975079,rev
GPSC23,975079,976907,rev
GPSC23,976907,978675,rev
GPSC23,978675,980455,rev
GPSC23,980455,982165,rev
GPSC23,982165,983905,rev
GPSC23,983905,985679,rev
GPSC23,985679,987456,rev
GPSC23,987456,989231,rev
GPSC23,989231,991020,rev
GPSC23,991020,992806,rev
GPSC23,992806,994581,rev
GPSC23,994581,996425,rev
GPSC23,996425,998209,rev
GPSC23,998209,998762,rev
GPSC23,1001922,1003735,rev
GPSC23,1003735,1005523,rev
GPSC23,1005523,1007342,rev
GPSC23,1007342,1009165,rev
GPSC23,1009165,1010890,rev
GPSC23,1010890,1012691,rev
GPSC23,1012691,1014444,rev
GPSC23,1014444,1015958,rev
GPSC23,1019750,1019769,rev
GPSC23,1022200,1023771,rev
GPSC23,1023771,1025596,rev
GPSC23,1025596,1027348,rev
GPSC23,1027348,1029101,rev
GPSC23,1029101,1030866,rev
GPSC23,1030866,1032709,rev
GPSC23,1032709,1034553,rev
GPSC23,1034553,1036408,rev
GPSC23,1036408,1037874,rev
GPSC23,1112287,1112312,rev
GPSC23,1120513,1120536,rev
GPSC23,1126044,1127886,rev
GPSC23,1127886,1129548,rev
GPSC23,1129548,1131378,rev
GPSC23,1131378,1133134,rev
GPSC23,1133134,1134896,rev
GPSC23,1134896,1136727,rev
GPSC23,1136727,1138573,rev
GPSC23,1138573,1140360,rev
GPSC23,1140360,1142106,rev
GPSC23,1142106,1143875,rev
GPSC23,1143875,1145704,rev
GPSC23,1145704,1147475,rev
GPSC23,1147475,1149264,rev
GPSC23,1149264,1151106,rev
GPSC23,1151106,1152843,rev
GPSC23,1152843,1154622,rev
GPSC23,1154622,1156376,rev
GPSC23,1156376,1158190,rev
GPSC23,1158190,1159956,rev
GPSC23,1159956,1161729,rev
GPSC23,1167133,1168925,rev
GPSC23,1168925,1170708,rev
GPSC23,1170708,1172471,rev
GPSC23,1172471,1174270,rev
GPSC23,1174270,1176061,rev
GPSC23,1178406,1179689,rev
GPSC23,1179689,1181537,rev
GPSC23,1185073,1186857,rev
GPSC23,1186857,1188635,rev
GPSC23,1192201,1194061,rev
GPSC23,1194061,1195828,rev
GPSC23,1195828,1197674,rev
GPSC23,1197674,1199491,rev
GPSC23,1202905,1204711,rev
GPSC23,1204711,1206539,rev
GPSC23,1206539,1208367,rev
GPSC23,1208367,1210113,rev
GPSC23,1210113,1211938,rev
GPSC23,1211938,1213672,rev
GPSC23,1213672,1215391,rev
GPSC23,1215391,1217046,rev
GPSC23,1217046,1218859,rev
GPSC23,1218859,1220681,rev
GPSC23,1220681,1222528,rev
GPSC23,1222528,1224358,rev
GPSC23,1224358,1226186,rev
GPSC23,1229775,1231693,rev
GPSC23,1231693,1233515,rev
GPSC23,1233515,1235350,rev
GPSC23,1235350,1237002,rev
GPSC23,1237002,1238573,rev
GPSC23,1238573,1240398,rev
GPSC23,1243996,1245777,rev
GPSC23,1245777,1247570,rev
GPSC23,1247570,1249342,rev
GPSC23,1249342,1251107,rev
GPSC23,1251107,1252874,rev
GPSC23,1252874,1254644,rev
GPSC23,1254644,1256428,rev
GPSC23,1256428,1258125,rev
GPSC23,1258125,1259959,rev
GPSC23,1259959,1261759,rev
GPSC23,1261759,1263520,rev
GPSC23,1263520,1265287,rev
GPSC23,1265287,1267069,rev
GPSC23,1267069,1268972,rev
GPSC23,1268972,1270728,rev
GPSC23,1270728,1272531,rev
GPSC23,1272531,1274337,rev
GPSC23,1274337,1276293,rev
GPSC23,1276293,1278139,rev
GPSC23,1278139,1279848,rev
GPSC23,1283434,1285260,rev
GPSC23,1285260,1287056,rev
GPSC23,1290682,1292468,rev
GPSC23,1292468,1294402,rev
GPSC23,1294402,1296058,rev
GPSC23,1296058,1297837,rev
GPSC23,1297837,1299603,rev
GPSC23,1299603,1301406,rev
GPSC23,1301406,1303247,rev
GPSC23,1303247,1305027,rev
GPSC23,1305027,1306863,rev
GPSC23,1306863,1308557,rev
GPSC23,1308557,1310313,rev
GPSC23,1310313,1312049,rev
GPSC23,1312049,1313820,rev
GPSC23,1317405,1319222,rev
GPSC23,1319222,1321029,rev
GPSC23,1321029,1322843,rev
GPSC23,1322843,1324658,rev
GPSC23,1324658,1326290,rev
GPSC23,1326290,1328054,rev
GPSC23,1328054,1329861,rev
GPSC23,1329861,1331614,rev
GPSC23,1331614,1333290,rev
GPSC23,1333290,1335121,rev
GPSC23,1335121,1336929,rev
GPSC23,1336929,1338705,rev
