Sequence,Start,End,Primer Type
GPSC32,615035,616806,fwd
GPSC32,620364,622271,fwd
GPSC32,622271,623989,fwd
GPSC32,623989,625903,fwd
GPSC32,625903,627685,fwd
GPSC32,627685,629367,fwd
GPSC32,629367,631198,fwd
GPSC32,631198,633064,fwd
GPSC32,633064,634917,fwd
GPSC32,634917,636621,fwd
GPSC32,636621,638393,fwd
GPSC32,638393,640170,fwd
GPSC32,640170,641991,fwd
GPSC32,641991,643698,fwd
GPSC32,649146,650999,fwd
GPSC32,650999,652678,fwd
GPSC32,652678,654561,fwd
GPSC32,654561,656375,fwd
GPSC32,656375,658159,fwd
GPSC32,658159,659938,fwd
GPSC32,659938,661727,fwd
GPSC32,661727,663493,fwd
GPSC32,663493,665266,fwd
GPSC32,667898,667923,fwd
GPSC32,671292,673137,fwd
GPSC32,673137,674878,fwd
GPSC32,674878,676725,fwd
GPSC32,680349,682149,fwd
GPSC32,682149,683702,fwd
GPSC32,683702,685475,fwd
GPSC32,685475,687296,fwd
GPSC32,687296,689140,fwd
GPSC32,689140,690963,fwd
GPSC32,690963,692776,fwd
GPSC32,692776,694566,fwd
GPSC32,694566,696384,fwd
GPSC32,696384,698137,fwd
GPSC32,698137,699908,fwd
GPSC32,699908,701729,fwd
GPSC32,701729,703541,fwd
GPSC32,707251,707273,fwd
GPSC32,710878,710897,fwd
GPSC32,714265,716101,fwd
GPSC32,716101,717828,fwd
GPSC32,717828,719617,fwd
GPSC32,719617,721276,fwd
GPSC32,721276,722953,fwd
GPSC32,722953,724794,fwd
GPSC32,724794,726566,fwd
GPSC32,729986,731811,fwd
GPSC32,731811,733488,fwd
GPSC32,736825,736848,fwd
GPSC32,740187,740211,fwd
GPSC32,745377,747171,fwd
GPSC32,747171,748981,fwd
GPSC32,748981,750788,fwd
GPSC32,750788,752530,fwd
GPSC32,752530,754325,fwd
GPSC32,754325,756184,fwd
GPSC32,756184,757953,fwd
GPSC32,757953,759678,fwd
GPSC32,765249,767147,fwd
GPSC32,767147,768915,fwd
GPSC32,768915,770712,fwd
GPSC32,770712,772465,fwd
GPSC32,772465,774354,fwd
GPSC32,774354,776120,fwd
GPSC32,776120,777914,fwd
GPSC32,777914,779796,fwd
GPSC32,779796,781481,fwd
GPSC32,781481,783239,fwd
GPSC32,783239,785075,fwd
GPSC32,785075,787007,fwd
GPSC32,787007,788829,fwd
GPSC32,788829,790711,fwd
GPSC32,790711,792480,fwd
GPSC32,792480,794273,fwd
GPSC32,794273,796068,fwd
GPSC32,796068,797958,fwd
GPSC32,797958,799766,fwd
GPSC32,799766,801483,fwd
GPSC32,801483,803377,fwd
GPSC32,803377,805185,fwd
GPSC32,805185,806941,fwd
GPSC32,806941,808820,fwd
GPSC32,808820,810664,fwd
GPSC32,810664,812490,fwd
GPSC32,812490,814289,fwd
GPSC32,814289,816089,fwd
GPSC32,816089,817827,fwd
GPSC32,817827,819601,fwd
GPSC32,819601,821423,fwd
GPSC32,821423,823104,fwd
GPSC32,823104,824965,fwd
GPSC32,824965,826707,fwd
GPSC32,826707,828554,fwd
GPSC32,828554,830393,fwd
GPSC32,833758,835618,fwd
GPSC32,835618,837668,fwd
GPSC32,837668,839489,fwd
GPSC32,839489,841349,fwd
GPSC32,841349,843104,fwd
GPSC32,846750,848482,fwd
GPSC32,848482,850333,fwd
GPSC32,850333,852098,fwd
GPSC32,852098,853987,fwd
GPSC32,853987,855818,fwd
GPSC32,855818,857529,fwd
GPSC32,857529,859239,fwd
GPSC32,859239,861095,fwd
GPSC32,861095,862870,fwd
GPSC32,862870,864719,fwd
GPSC32,864719,866469,fwd
GPSC32,866469,868260,fwd
GPSC32,868260,870260,fwd
GPSC32,870260,871863,fwd
GPSC32,871863,873736,fwd
GPSC32,873736,875554,fwd
GPSC32,875554,877423,fwd
GPSC32,877423,879244,fwd
GPSC32,879244,881043,fwd
GPSC32,884979,885002,fwd
GPSC32,888544,890396,fwd
GPSC32,890396,891983,fwd
GPSC32,891983,893738,fwd
GPSC32,893738,895536,fwd
GPSC32,895536,897441,fwd
GPSC32,900079,901790,fwd
GPSC32,901790,903468,fwd
GPSC32,903468,905255,fwd
GPSC32,905255,907013,fwd
GPSC32,907013,908922,fwd
GPSC32,908922,910684,fwd
GPSC32,910684,912513,fwd
GPSC32,912513,914228,fwd
GPSC32,914228,916028,fwd
GPSC32,916028,917776,fwd
GPSC32,917776,919551,fwd
GPSC32,919551,921350,fwd
GPSC32,921350,923043,fwd
GPSC32,923043,924889,fwd
GPSC32,924889,926718,fwd
GPSC32,933371,933804,fwd
GPSC32,933804,935509,fwd
GPSC32,935509,937274,fwd
GPSC32,937274,938917,fwd
GPSC32,938917,940683,fwd
GPSC32,940683,942590,fwd
GPSC32,942590,944314,fwd
GPSC32,944314,946219,fwd
GPSC32,949686,949707,fwd
GPSC32,956916,956934,fwd
GPSC32,960479,960497,fwd
GPSC32,964136,965950,fwd
GPSC32,965950,967642,fwd
GPSC32,967642,969416,fwd
GPSC32,969416,971247,fwd
GPSC32,971247,973101,fwd
GPSC32,973101,974896,fwd
GPSC32,974896,976685,fwd
GPSC32,976685,978519,fwd
GPSC32,978519,980333,fwd
GPSC32,980333,982154,fwd
GPSC32,982154,983927,fwd
GPSC32,983927,985670,fwd
GPSC32,985670,987491,fwd
GPSC32,987491,988906,fwd
GPSC32,988906,990996,fwd
GPSC32,990996,992729,fwd
GPSC32,992729,994527,fwd
GPSC32,994527,996321,fwd
GPSC32,996321,998117,fwd
GPSC32,998117,1000005,fwd
GPSC32,1000005,1001735,fwd
GPSC32,1001735,1003546,fwd
GPSC32,1003546,1005321,fwd
GPSC32,1005321,1007190,fwd
GPSC32,1007190,1008936,fwd
GPSC32,1008936,1010577,fwd
GPSC32,1010577,1012274,fwd
GPSC32,1012274,1014131,fwd
GPSC32,1014131,1015729,fwd
GPSC32,1015729,1017596,fwd
GPSC32,1017596,1019329,fwd
GPSC32,1023048,1024866,fwd
GPSC32,1028494,1030231,fwd
GPSC32,1030231,1031939,fwd
GPSC32,1031939,1033729,fwd
GPSC32,1033729,1035411,fwd
GPSC32,1035411,1037203,fwd
GPSC32,1037203,1039080,fwd
GPSC32,1039080,1040888,fwd
GPSC32,1040888,1042653,fwd
GPSC32,1042653,1044469,fwd
GPSC32,1044469,1046322,fwd
GPSC32,1049864,1051591,fwd
GPSC32,1061329,1063162,fwd
GPSC32,1063162,1064958,fwd
GPSC32,1068641,1070419,fwd
GPSC32,1070419,1072152,fwd
GPSC32,1072152,1073955,fwd
GPSC32,1073955,1075709,fwd
GPSC32,1075709,1077437,fwd
GPSC32,1077437,1079303,fwd
GPSC32,1082940,1084727,fwd
GPSC32,1084727,1086476,fwd
GPSC32,1086476,1088263,fwd
GPSC32,1088263,1090118,fwd
GPSC32,1090118,1091848,fwd
GPSC32,1091848,1093863,fwd
GPSC32,1093863,1095021,fwd
GPSC32,1095021,1096793,fwd
GPSC32,1096793,1098548,fwd
GPSC32,1098548,1100327,fwd
GPSC32,1100327,1102185,fwd
GPSC32,1102185,1103882,fwd
GPSC32,1103882,1105623,fwd
GPSC32,1105623,1107409,fwd
GPSC32,1107409,1109320,fwd
GPSC32,1109320,1111077,fwd
GPSC32,1111077,1112791,fwd
GPSC32,1112791,1114622,fwd
GPSC32,1114622,1116353,fwd
GPSC32,1116353,1118196,fwd
GPSC32,1118196,1119901,fwd
GPSC32,1119901,1121677,fwd
GPSC32,1121677,1123662,fwd
GPSC32,1123662,1125453,fwd
GPSC32,1125453,1127189,fwd
GPSC32,1127189,1128982,fwd
GPSC32,1128982,1130660,fwd
GPSC32,1130660,1132437,fwd
GPSC32,1136319,1138223,fwd
GPSC32,1142680,1142702,fwd
GPSC32,1186436,1186456,fwd
GPSC32,1196198,1197977,fwd
GPSC32,1197977,1199844,fwd
GPSC32,1199844,1201735,fwd
GPSC32,1201735,1203575,fwd
GPSC32,1203575,1205291,fwd
GPSC32,1205291,1207017,fwd
GPSC32,1207017,1208759,fwd
GPSC32,1208759,1210568,fwd
GPSC32,1217109,1218887,fwd
GPSC32,1218887,1220658,fwd
GPSC32,1220658,1222453,fwd
GPSC32,1222453,1224172,fwd
GPSC32,1227078,1228928,fwd
GPSC32,1228928,1230673,fwd
GPSC32,1234273,1235868,fwd
GPSC32,1235868,1237728,fwd
GPSC32,1237728,1239496,fwd
GPSC32,1239496,1241265,fwd
GPSC32,1241265,1243047,fwd
GPSC32,1243047,1244901,fwd
GPSC32,1244901,1246679,fwd
GPSC32,1246679,1248459,fwd
GPSC32,1248459,1250072,fwd
GPSC32,1250072,1251898,fwd
GPSC32,1251898,1253662,fwd
GPSC32,1253662,1255484,fwd
GPSC32,1255484,1257177,fwd
GPSC32,1257177,1259005,fwd
GPSC32,1259005,1260819,fwd
GPSC32,1260819,1262748,fwd
GPSC32,1262748,1264562,fwd
GPSC32,1264562,1266354,fwd
GPSC32,1266354,1267997,fwd
GPSC32,1267997,1269775,fwd
GPSC32,1269775,1271566,fwd
GPSC32,1275224,1276955,fwd
GPSC32,1280572,1282436,fwd
GPSC32,1282436,1284196,fwd
GPSC32,1287508,1289359,fwd
GPSC32,1289359,1291182,fwd
GPSC32,1291182,1292823,fwd
GPSC32,1292823,1294669,fwd
GPSC32,1294669,1296489,fwd
GPSC32,1296489,1298282,fwd
GPSC32,1298282,1300049,fwd
GPSC32,1300049,1301696,fwd
GPSC32,1305296,1307073,fwd
GPSC32,1307073,1308951,fwd
GPSC32,1308951,1310722,fwd
GPSC32,1310722,1312451,fwd
GPSC32,1312451,1314107,fwd
GPSC32,1314107,1315790,fwd
GPSC32,1315790,1317643,fwd
GPSC32,1317643,1319374,fwd
GPSC32,1323025,1323044,fwd
GPSC32,1327877,1328789,fwd
GPSC32,1331315,1331339,fwd
GPSC32,1340825,1342341,fwd
GPSC32,1364457,1366250,fwd
GPSC32,1366250,1368060,fwd
GPSC32,1368060,1369869,fwd
GPSC32,1369869,1371651,fwd
GPSC32,1371651,1373511,fwd
GPSC32,1373511,1375374,fwd
GPSC32,1375374,1377169,fwd
GPSC32,1377169,1378990,fwd
GPSC32,1378990,1380876,fwd
GPSC32,1380876,1382686,fwd
GPSC32,1382686,1384427,fwd
GPSC32,1384427,1386236,fwd
GPSC32,1386236,1388049,fwd
GPSC32,1388049,1389840,fwd
GPSC32,1389840,1391500,fwd
GPSC32,1391500,1393305,fwd
GPSC32,1396777,1398684,fwd
GPSC32,1398684,1400490,fwd
GPSC32,1400490,1402223,fwd
GPSC32,1402223,1404147,fwd
GPSC32,1404147,1405874,fwd
GPSC32,1405874,1407638,fwd
GPSC32,1407638,1409421,fwd
GPSC32,1409421,1411339,fwd
GPSC32,1411339,1413118,fwd
GPSC32,1413118,1414895,fwd
GPSC32,1414895,1416723,fwd
GPSC32,1416723,1418540,fwd
GPSC32,1418540,1420362,fwd
GPSC32,1420362,1422168,fwd
GPSC32,1422168,1424015,fwd
GPSC32,1424015,1425550,fwd
GPSC32,1425550,1427386,fwd
GPSC32,1427386,1429223,fwd
GPSC32,1429223,1431008,fwd
GPSC32,1431008,1432512,fwd
GPSC32,1434770,1435164,fwd
GPSC32,1438208,1439629,fwd
GPSC32,1439629,1441533,fwd
GPSC32,1441533,1443282,fwd
GPSC32,1443282,1444892,fwd
GPSC32,1444892,1446602,fwd
GPSC32,1446602,1448337,fwd
GPSC32,1448337,1450304,fwd
GPSC32,1450304,1452059,fwd
GPSC32,1452059,1453789,fwd
GPSC32,1453789,1455629,fwd
GPSC32,1455629,1457512,fwd
GPSC32,1457512,1459200,fwd
GPSC32,1459200,1461023,fwd
GPSC32,1461023,1462758,fwd
GPSC32,1462758,1464519,fwd
GPSC32,1464519,1466237,fwd
GPSC32,1466237,1467940,fwd
GPSC32,1467940,1469775,fwd
GPSC32,1469775,1471530,fwd
GPSC32,1471530,1473202,fwd
GPSC32,1473202,1474837,fwd
GPSC32,1474837,1476750,fwd
GPSC32,1476750,1478566,fwd
GPSC32,1478566,1480233,fwd
GPSC32,1483650,1485489,fwd
GPSC32,1485489,1487254,fwd
GPSC32,1487254,1489071,fwd
GPSC32,1489071,1490828,fwd
GPSC32,1490828,1492601,fwd
GPSC32,1492601,1494468,fwd
GPSC32,1494468,1496137,fwd
GPSC32,1496137,1498038,fwd
GPSC32,1498038,1499887,fwd
GPSC32,1499887,1501720,fwd
GPSC32,1501720,1503487,fwd
GPSC32,1503487,1505337,fwd
GPSC32,1505337,1507075,fwd
GPSC32,1507075,1508886,fwd
GPSC32,1508886,1510679,fwd
GPSC32,1510679,1512420,fwd
GPSC32,1512420,1514305,fwd
GPSC32,1514305,1516079,fwd
GPSC32,1516079,1517947,fwd
GPSC32,1517947,1519338,fwd
GPSC32,1519338,1521251,fwd
GPSC32,1521251,1523043,fwd
GPSC32,1523043,1524781,fwd
GPSC32,1524781,1526594,fwd
GPSC32,1526594,1528360,fwd
GPSC32,1528360,1530149,fwd
GPSC32,1530149,1531986,fwd
GPSC32,1531986,1533787,fwd
GPSC32,1537180,1539045,fwd
GPSC32,1539045,1540885,fwd
GPSC32,1540885,1542675,fwd
GPSC32,1542675,1544575,fwd
GPSC32,1544575,1546279,fwd
GPSC32,1546279,1548069,fwd
GPSC32,1548069,1549894,fwd
GPSC32,1549894,1551631,fwd
GPSC32,1551631,1553472,fwd
GPSC32,1553472,1555198,fwd
GPSC32,1555198,1557095,fwd
GPSC32,1557095,1558797,fwd
GPSC32,1558797,1560576,fwd
GPSC32,1560576,1562505,fwd
GPSC32,1562505,1564380,fwd
GPSC32,1564380,1566172,fwd
GPSC32,1566172,1568045,fwd
GPSC32,1568045,1569798,fwd
GPSC32,1569798,1571685,fwd
GPSC32,1571685,1573410,fwd
GPSC32,1573410,1575204,fwd
GPSC32,1575204,1576998,fwd
GPSC32,1576998,1578689,fwd
GPSC32,1578689,1579105,fwd
GPSC32,1579105,1581064,fwd
GPSC32,1584486,1586348,fwd
GPSC32,1586348,1588162,fwd
GPSC32,1588162,1589977,fwd
GPSC32,1589977,1590532,fwd
GPSC32,1590532,1592284,fwd
GPSC32,1592284,1593983,fwd
GPSC32,1593983,1595716,fwd
GPSC32,1595716,1597498,fwd
GPSC32,1597498,1599298,fwd
GPSC32,1599298,1601078,fwd
GPSC32,1601078,1602850,fwd
GPSC32,1602850,1604622,fwd
GPSC32,1604622,1606395,fwd
GPSC32,1606395,1608216,fwd
GPSC32,1608216,1610010,fwd
GPSC32,1610010,1611774,fwd
GPSC32,1611774,1613641,fwd
GPSC32,1613641,1615488,fwd
GPSC32,1615488,1617174,fwd
GPSC32,1617174,1619073,fwd
GPSC32,1619073,1620745,fwd
GPSC32,1620745,1622234,fwd
GPSC32,1622234,1624008,fwd
GPSC32,1624008,1625802,fwd
GPSC32,1625802,1627623,fwd
GPSC32,1627623,1629383,fwd
GPSC32,1629383,1631141,fwd
GPSC32,1631141,1632865,fwd
GPSC32,1635904,1637687,fwd
GPSC32,1637687,1639484,fwd
GPSC32,1639484,1641334,fwd
GPSC32,1641334,1643076,fwd
GPSC32,1643076,1644670,fwd
GPSC32,1644670,1646468,fwd
GPSC32,1646468,1648201,fwd
GPSC32,1648201,1650024,fwd
GPSC32,1650024,1651769,fwd
GPSC32,1651769,1653483,fwd
GPSC32,1653483,1655392,fwd
GPSC32,1655392,1657062,fwd
GPSC32,1657062,1658893,fwd
GPSC32,1658893,1660414,fwd
GPSC32,1660414,1662125,fwd
GPSC32,1662125,1663740,fwd
GPSC32,1663740,1665595,fwd
GPSC32,1665595,1667436,fwd
GPSC32,1667436,1669219,fwd
GPSC32,1669219,1670967,fwd
GPSC32,1674523,1676364,fwd
GPSC32,1676364,1678175,fwd
GPSC32,1678175,1679974,fwd
GPSC32,1679974,1681800,fwd
GPSC32,1681800,1683595,fwd
GPSC32,1683595,1685314,fwd
GPSC32,1685314,1687103,fwd
GPSC32,1690644,1692492,fwd
GPSC32,1692492,1694353,fwd
GPSC32,1694353,1696300,fwd
GPSC32,1696300,1697957,fwd
GPSC32,1697957,1699755,fwd
GPSC32,1699755,1701512,fwd
GPSC32,1701512,1703270,fwd
GPSC32,1703270,1705102,fwd
GPSC32,1705102,1706779,fwd
GPSC32,1710593,1712360,fwd
GPSC32,1712360,1714161,fwd
GPSC32,1714161,1716075,fwd
GPSC32,1716075,1717836,fwd
GPSC32,1721267,1722813,fwd
GPSC32,1722813,1724636,fwd
GPSC32,1728137,1729721,fwd
GPSC32,1732068,1733924,fwd
GPSC32,1733924,1735752,fwd
GPSC32,1735752,1737554,fwd
GPSC32,1737554,1739115,fwd
GPSC32,1739115,1740941,fwd
GPSC32,1740941,1743086,fwd
GPSC32,1743086,1744740,fwd
GPSC32,1744740,1746567,fwd
GPSC32,1746567,1748351,fwd
GPSC32,1748351,1750238,fwd
GPSC32,1750238,1752039,fwd
GPSC32,1752039,1753711,fwd
GPSC32,1753711,1755424,fwd
GPSC32,1755424,1756949,fwd
GPSC32,1756949,1758750,fwd
GPSC32,1758750,1760557,fwd
GPSC32,1760557,1762351,fwd
GPSC32,1762351,1764172,fwd
GPSC32,1764172,1765911,fwd
GPSC32,1765911,1767677,fwd
GPSC32,1767677,1769499,fwd
GPSC32,1769499,1770897,fwd
GPSC32,1770897,1772822,fwd
GPSC32,1772822,1774468,fwd
GPSC32,1779260,1779279,fwd
GPSC32,1782847,1784644,fwd
GPSC32,1784644,1786446,fwd
GPSC32,1786446,1788221,fwd
GPSC32,1788221,1790025,fwd
GPSC32,1790025,1791762,fwd
GPSC32,1791762,1793408,fwd
GPSC32,1793408,1795233,fwd
GPSC32,1795233,1797044,fwd
GPSC32,1797044,1798760,fwd
GPSC32,1798760,1800639,fwd
GPSC32,1800639,1802445,fwd
GPSC32,1802445,1804177,fwd
GPSC32,1807795,1807819,fwd
GPSC32,1812957,1814795,fwd
GPSC32,1814795,1816418,fwd
GPSC32,1816418,1818253,fwd
GPSC32,1818253,1820031,fwd
GPSC32,1820031,1821710,fwd
GPSC32,1821710,1823477,fwd
GPSC32,1823477,1825323,fwd
GPSC32,1828856,1828873,fwd
GPSC32,1831365,1832927,fwd
GPSC32,1832927,1834536,fwd
GPSC32,1834536,1836391,fwd
GPSC32,1836391,1838206,fwd
GPSC32,1841682,1843593,fwd
GPSC32,1847190,1848970,fwd
GPSC32,1848970,1850675,fwd
GPSC32,1850675,1852510,fwd
GPSC32,1852510,1854305,fwd
GPSC32,1854305,1856082,fwd
GPSC32,1856082,1857985,fwd
GPSC32,1857985,1859695,fwd
GPSC32,1859695,1861486,fwd
GPSC32,1861486,1863338,fwd
GPSC32,1863338,1865164,fwd
GPSC32,1876475,1878251,fwd
GPSC32,1878251,1879915,fwd
GPSC32,1879915,1881644,fwd
GPSC32,1881644,1883520,fwd
GPSC32,1883520,1885218,fwd
GPSC32,1885218,1887099,fwd
GPSC32,1890706,1892477,fwd
GPSC32,1892477,1894286,fwd
GPSC32,1894286,1896072,fwd
GPSC32,1896072,1897802,fwd
GPSC32,1897802,1899403,fwd
GPSC32,1899403,1901238,fwd
GPSC32,1901238,1903004,fwd
GPSC32,1903004,1904718,fwd
GPSC32,1904718,1906621,fwd
GPSC32,1906621,1908435,fwd
GPSC32,1908435,1910227,fwd
GPSC32,1910227,1912046,fwd
GPSC32,1912046,1913927,fwd
GPSC32,1913927,1915660,fwd
GPSC32,1915660,1917432,fwd
GPSC32,1922790,1924218,fwd
GPSC32,1924218,1925933,fwd
GPSC32,1925933,1927821,fwd
GPSC32,1927821,1929500,fwd
GPSC32,1929500,1931106,fwd
GPSC32,1931106,1932578,fwd
GPSC32,1932578,1934288,fwd
GPSC32,1934288,1936004,fwd
GPSC32,1936004,1937825,fwd
GPSC32,1937825,1939661,fwd
GPSC32,1939661,1941597,fwd
GPSC32,1941597,1943387,fwd
GPSC32,1943387,1945104,fwd
GPSC32,1945104,1946921,fwd
GPSC32,1946921,1948630,fwd
GPSC32,1948630,1950413,fwd
GPSC32,1950413,1952179,fwd
GPSC32,1952179,1953946,fwd
GPSC32,1953946,1955669,fwd
GPSC32,1955669,1957474,fwd
GPSC32,1957474,1959142,fwd
GPSC32,1959142,1960954,fwd
GPSC32,1960954,1962612,fwd
GPSC32,1962612,1964249,fwd
GPSC32,1964249,1966135,fwd
GPSC32,1966135,1967922,fwd
GPSC32,1967922,1969740,fwd
GPSC32,1969740,1971586,fwd
GPSC32,1971586,1973512,fwd
GPSC32,1973512,1975318,fwd
GPSC32,1978942,1980884,fwd
GPSC32,1980884,1982668,fwd
GPSC32,1982668,1984473,fwd
GPSC32,1984473,1986250,fwd
GPSC32,1986250,1988058,fwd
GPSC32,1988058,1989797,fwd
GPSC32,1989797,1991598,fwd
GPSC32,1991598,1993319,fwd
GPSC32,1993319,1994751,fwd
GPSC32,1994751,1996621,fwd
GPSC32,1996621,1998345,fwd
GPSC32,1998345,2000187,fwd
GPSC32,2000187,2001963,fwd
GPSC32,2001963,2003732,fwd
GPSC32,2003732,2005554,fwd
GPSC32,2005554,2007319,fwd
GPSC32,2007319,2009112,fwd
GPSC32,2009112,2010930,fwd
GPSC32,2010930,2012658,fwd
GPSC32,2012658,2014322,fwd
GPSC32,2014322,2016088,fwd
GPSC32,2016088,2017581,fwd
GPSC32,2020795,2022653,fwd
GPSC32,2022653,2024409,fwd
GPSC32,2024409,2026261,fwd
GPSC32,2026261,2028036,fwd
GPSC32,2028036,2029788,fwd
GPSC32,2029788,2031623,fwd
GPSC32,2031623,2033380,fwd
GPSC32,2036962,2038700,fwd
GPSC32,2038700,2040625,fwd
GPSC32,2040625,2042456,fwd
GPSC32,2042456,2044227,fwd
GPSC32,2044227,2046020,fwd
GPSC32,2046020,2047841,fwd
GPSC32,2051689,2051708,fwd
GPSC32,590,2401,rev
GPSC32,7829,7853,rev
GPSC32,11469,13045,rev
GPSC32,13045,14798,rev
GPSC32,14798,16553,rev
GPSC32,16553,18330,rev
GPSC32,18330,20066,rev
GPSC32,20066,21894,rev
GPSC32,21894,23652,rev
GPSC32,23652,25390,rev
GPSC32,35972,37745,rev
GPSC32,37745,39489,rev
GPSC32,39489,41248,rev
GPSC32,41248,43014,rev
GPSC32,43014,44760,rev
GPSC32,44760,46587,rev
GPSC32,50244,52029,rev
GPSC32,52029,53766,rev
GPSC32,53766,55520,rev
GPSC32,55520,57311,rev
GPSC32,57311,59120,rev
GPSC32,63553,65073,rev
GPSC32,65073,66922,rev
GPSC32,66922,68695,rev
GPSC32,68695,70532,rev
GPSC32,70532,72422,rev
GPSC32,72422,74131,rev
GPSC32,74131,75921,rev
GPSC32,75921,77627,rev
GPSC32,77627,79260,rev
GPSC32,79260,81060,rev
GPSC32,81060,82707,rev
GPSC32,82707,84479,rev
GPSC32,84479,86299,rev
GPSC32,86299,87952,rev
GPSC32,87952,89741,rev
GPSC32,89741,91563,rev
GPSC32,91563,93323,rev
GPSC32,93323,95078,rev
GPSC32,95078,96833,rev
GPSC32,96833,98634,rev
GPSC32,98634,99938,rev
GPSC32,99938,101702,rev
GPSC32,101702,103229,rev
GPSC32,103229,105013,rev
GPSC32,105013,106239,rev
GPSC32,106239,108005,rev
GPSC32,108005,109233,rev
GPSC32,109233,110138,rev
GPSC32,112595,114463,rev
GPSC32,114463,116301,rev
GPSC32,116301,118141,rev
GPSC32,118141,119973,rev
GPSC32,119973,121687,rev
GPSC32,121687,123469,rev
GPSC32,123469,125169,rev
GPSC32,125169,126784,rev
GPSC32,126784,128599,rev
GPSC32,128599,130086,rev
GPSC32,130086,131695,rev
GPSC32,131695,132332,rev
GPSC32,132332,134189,rev
GPSC32,134189,136019,rev
GPSC32,136019,137819,rev
GPSC32,137819,139591,rev
GPSC32,139591,141456,rev
GPSC32,141456,143261,rev
GPSC32,143261,145047,rev
GPSC32,145047,146875,rev
GPSC32,146875,148681,rev
GPSC32,148681,150435,rev
GPSC32,150435,152256,rev
GPSC32,152256,154018,rev
GPSC32,154018,155782,rev
GPSC32,159348,161210,rev
GPSC32,161210,163013,rev
GPSC32,166631,168414,rev
GPSC32,168414,170187,rev
GPSC32,170187,171950,rev
GPSC32,171950,173750,rev
GPSC32,173750,175550,rev
GPSC32,175550,177318,rev
GPSC32,177318,179300,rev
GPSC32,179300,181067,rev
GPSC32,181067,182914,rev
GPSC32,182914,183794,rev
GPSC32,186657,188601,rev
GPSC32,191075,192869,rev
GPSC32,192869,194636,rev
GPSC32,194636,196463,rev
GPSC32,196463,198292,rev
GPSC32,198292,199958,rev
GPSC32,199958,201680,rev
GPSC32,201680,203496,rev
GPSC32,203496,205301,rev
GPSC32,205301,207114,rev
GPSC32,207114,208782,rev
GPSC32,208782,210567,rev
GPSC32,210567,212666,rev
GPSC32,212666,214503,rev
GPSC32,214503,216265,rev
GPSC32,216265,218149,rev
GPSC32,218149,219921,rev
GPSC32,219921,221726,rev
GPSC32,221726,222629,rev
GPSC32,225438,226909,rev
GPSC32,226909,228607,rev
GPSC32,228607,230414,rev
GPSC32,230414,232159,rev
GPSC32,234789,236604,rev
GPSC32,236604,238428,rev
GPSC32,238428,240216,rev
GPSC32,240216,242048,rev
GPSC32,242048,243801,rev
GPSC32,243801,245568,rev
GPSC32,245568,247169,rev
GPSC32,247169,249212,rev
GPSC32,249212,250912,rev
GPSC32,250912,252664,rev
GPSC32,252664,254440,rev
GPSC32,254440,256207,rev
GPSC32,256207,258145,rev
GPSC32,258145,259954,rev
GPSC32,259954,261764,rev
GPSC32,265377,267198,rev
GPSC32,267198,269031,rev
GPSC32,272607,274389,rev
GPSC32,274389,276134,rev
GPSC32,276134,277904,rev
GPSC32,277904,279699,rev
GPSC32,279699,281469,rev
GPSC32,281469,283270,rev
GPSC32,283270,285090,rev
GPSC32,285090,286940,rev
GPSC32,286940,288773,rev
GPSC32,288773,290598,rev
GPSC32,290598,292456,rev
GPSC32,292456,294225,rev
GPSC32,294225,296017,rev
GPSC32,299627,301455,rev
GPSC32,301455,303213,rev
GPSC32,303213,305036,rev
GPSC32,305036,306747,rev
GPSC32,306747,308532,rev
GPSC32,308532,310361,rev
GPSC32,310361,312119,rev
GPSC32,312119,313961,rev
GPSC32,313961,315772,rev
GPSC32,315772,317575,rev
GPSC32,317575,319381,rev
GPSC32,319381,321046,rev
GPSC32,324615,326142,rev
GPSC32,326142,327970,rev
GPSC32,327970,329770,rev
GPSC32,329770,331578,rev
GPSC32,335979,337415,rev
GPSC32,337415,339180,rev
GPSC32,339180,340942,rev
GPSC32,340942,342695,rev
GPSC32,342695,344522,rev
GPSC32,344522,346295,rev
GPSC32,346295,348092,rev
GPSC32,348092,349903,rev
GPSC32,349903,351731,rev
GPSC32,351731,353497,rev
GPSC32,353497,355329,rev
GPSC32,355329,357099,rev
GPSC32,357099,358888,rev
GPSC32,358888,360701,rev
GPSC32,364171,365963,rev
GPSC32,365963,367672,rev
GPSC32,367672,369645,rev
GPSC32,369645,371430,rev
GPSC32,374936,376712,rev
GPSC32,376712,378497,rev
GPSC32,378497,380497,rev
GPSC32,380497,382249,rev
GPSC32,382249,383995,rev
GPSC32,383995,385713,rev
GPSC32,385713,387532,rev
GPSC32,387532,389331,rev
GPSC32,389331,391104,rev
GPSC32,391104,392899,rev
GPSC32,392899,394734,rev
GPSC32,394734,396554,rev
GPSC32,396554,398382,rev
GPSC32,398382,400144,rev
GPSC32,400144,401907,rev
GPSC32,401907,403677,rev
GPSC32,406597,408417,rev
GPSC32,408417,410497,rev
GPSC32,410497,410685,rev
GPSC32,410685,412788,rev
GPSC32,412788,414644,rev
GPSC32,414644,416397,rev
GPSC32,420568,422336,rev
GPSC32,440368,440991,rev
GPSC32,440991,442991,rev
GPSC32,442991,444801,rev
GPSC32,444801,446639,rev
GPSC32,446639,448440,rev
GPSC32,448440,450225,rev
GPSC32,450225,452017,rev
GPSC32,452017,453857,rev
